fips,year,scenario,gcm,TXx
06073,2058,ssp585,ACCESS-CM2,38.25694274902344
06075,2058,ssp585,ACCESS-CM2,32.888336181640625
06077,2058,ssp585,ACCESS-CM2,44.198463439941406
06079,2058,ssp585,ACCESS-CM2,34.573848724365234
06081,2058,ssp585,ACCESS-CM2,30.27821922302246
06083,2058,ssp585,ACCESS-CM2,30.93509292602539
06085,2058,ssp585,ACCESS-CM2,34.23213195800781
06087,2058,ssp585,ACCESS-CM2,31.576263427734375
06089,2058,ssp585,ACCESS-CM2,42.75990295410156
06091,2058,ssp585,ACCESS-CM2,40.057830810546875
06093,2058,ssp585,ACCESS-CM2,37.763671875
06095,2058,ssp585,ACCESS-CM2,39.27436828613281
06097,2058,ssp585,ACCESS-CM2,36.83465576171875
06099,2058,ssp585,ACCESS-CM2,43.77191162109375
06101,2058,ssp585,ACCESS-CM2,45.50385665893555
06103,2058,ssp585,ACCESS-CM2,42.761474609375
06105,2058,ssp585,ACCESS-CM2,35.19333267211914
06107,2058,ssp585,ACCESS-CM2,40.997859954833984
06109,2058,ssp585,ACCESS-CM2,40.37053680419922
06111,2058,ssp585,ACCESS-CM2,32.28422546386719
06113,2058,ssp585,ACCESS-CM2,43.15024948120117
06115,2058,ssp585,ACCESS-CM2,46.786956787109375
48001,2058,ssp585,ACCESS-CM2,43.59160614013672
48003,2058,ssp585,ACCESS-CM2,43.932559967041016
48005,2058,ssp585,ACCESS-CM2,43.46669006347656
48007,2058,ssp585,ACCESS-CM2,40.1715087890625
48009,2058,ssp585,ACCESS-CM2,43.84672546386719
48011,2058,ssp585,ACCESS-CM2,41.61875534057617
48013,2058,ssp585,ACCESS-CM2,43.44120407104492
48015,2058,ssp585,ACCESS-CM2,42.89398193359375
48017,2058,ssp585,ACCESS-CM2,41.25862121582031
48019,2058,ssp585,ACCESS-CM2,42.36835861206055
48021,2058,ssp585,ACCESS-CM2,43.42479705810547
48023,2058,ssp585,ACCESS-CM2,43.4669189453125
48025,2058,ssp585,ACCESS-CM2,41.833251953125
48027,2058,ssp585,ACCESS-CM2,43.60826110839844
48029,2058,ssp585,ACCESS-CM2,43.114418029785156
48031,2058,ssp585,ACCESS-CM2,42.217803955078125
48033,2058,ssp585,ACCESS-CM2,43.41925048828125
48035,2058,ssp585,ACCESS-CM2,43.64837646484375
48037,2058,ssp585,ACCESS-CM2,43.423545837402344
48039,2058,ssp585,ACCESS-CM2,39.75972366333008
48041,2058,ssp585,ACCESS-CM2,43.890106201171875
48043,2058,ssp585,ACCESS-CM2,45.73863220214844
48045,2058,ssp585,ACCESS-CM2,42.00640869140625
48047,2058,ssp585,ACCESS-CM2,42.86114501953125
48049,2058,ssp585,ACCESS-CM2,42.738487243652344
48051,2058,ssp585,ACCESS-CM2,44.02260208129883
48053,2058,ssp585,ACCESS-CM2,42.85895538330078
48055,2058,ssp585,ACCESS-CM2,43.1717529296875
48057,2058,ssp585,ACCESS-CM2,40.6663703918457
48059,2058,ssp585,ACCESS-CM2,42.31739807128906
48061,2058,ssp585,ACCESS-CM2,40.61408615112305
48065,2058,ssp585,ACCESS-CM2,41.63679122924805
48067,2058,ssp585,ACCESS-CM2,43.37644577026367
48069,2058,ssp585,ACCESS-CM2,41.07698059082031
48071,2058,ssp585,ACCESS-CM2,40.20888137817383
48073,2058,ssp585,ACCESS-CM2,43.27546310424805
48075,2058,ssp585,ACCESS-CM2,43.44244384765625
48077,2058,ssp585,ACCESS-CM2,44.27629089355469
48079,2058,ssp585,ACCESS-CM2,41.45826721191406
48081,2058,ssp585,ACCESS-CM2,43.08404541015625
48083,2058,ssp585,ACCESS-CM2,42.627838134765625
48085,2058,ssp585,ACCESS-CM2,43.4811897277832
48087,2058,ssp585,ACCESS-CM2,42.80609130859375
48089,2058,ssp585,ACCESS-CM2,43.297515869140625
48091,2058,ssp585,ACCESS-CM2,42.40509033203125
48093,2058,ssp585,ACCESS-CM2,42.750579833984375
48095,2058,ssp585,ACCESS-CM2,42.44017028808594
48097,2058,ssp585,ACCESS-CM2,43.68730163574219
48099,2058,ssp585,ACCESS-CM2,43.50571823120117
48101,2058,ssp585,ACCESS-CM2,43.25463104248047
48103,2058,ssp585,ACCESS-CM2,44.7081298828125
48105,2058,ssp585,ACCESS-CM2,43.49945068359375
48107,2058,ssp585,ACCESS-CM2,42.16304016113281
48109,2058,ssp585,ACCESS-CM2,43.37067794799805
48111,2058,ssp585,ACCESS-CM2,40.89004898071289
48113,2058,ssp585,ACCESS-CM2,43.69380187988281
48115,2058,ssp585,ACCESS-CM2,43.49633026123047
48117,2058,ssp585,ACCESS-CM2,40.98209762573242
48119,2058,ssp585,ACCESS-CM2,42.779754638671875
48121,2058,ssp585,ACCESS-CM2,43.85636901855469
48123,2058,ssp585,ACCESS-CM2,42.42094802856445
48125,2058,ssp585,ACCESS-CM2,42.867523193359375
48127,2058,ssp585,ACCESS-CM2,44.75733184814453
48129,2058,ssp585,ACCESS-CM2,42.13298034667969
48131,2058,ssp585,ACCESS-CM2,43.03815841674805
48133,2058,ssp585,ACCESS-CM2,42.443878173828125
48135,2058,ssp585,ACCESS-CM2,44.30131530761719
48137,2058,ssp585,ACCESS-CM2,42.330665588378906
48139,2058,ssp585,ACCESS-CM2,43.64237594604492
48141,2058,ssp585,ACCESS-CM2,43.793212890625
48143,2058,ssp585,ACCESS-CM2,42.61431121826172
48145,2058,ssp585,ACCESS-CM2,43.87224197387695
48147,2058,ssp585,ACCESS-CM2,42.96599197387695
48149,2058,ssp585,ACCESS-CM2,43.52153015136719
48151,2058,ssp585,ACCESS-CM2,42.997413635253906
48153,2058,ssp585,ACCESS-CM2,41.798622131347656
48155,2058,ssp585,ACCESS-CM2,43.32847213745117
48157,2058,ssp585,ACCESS-CM2,41.33879089355469
48161,2058,ssp585,ACCESS-CM2,43.71179962158203
48163,2058,ssp585,ACCESS-CM2,44.145904541015625
48165,2058,ssp585,ACCESS-CM2,43.46195983886719
48167,2058,ssp585,ACCESS-CM2,39.923858642578125
48169,2058,ssp585,ACCESS-CM2,43.015281677246094
48171,2058,ssp585,ACCESS-CM2,41.73268508911133
48173,2058,ssp585,ACCESS-CM2,43.867706298828125
48175,2058,ssp585,ACCESS-CM2,41.79909133911133
48177,2058,ssp585,ACCESS-CM2,43.14478302001953
48179,2058,ssp585,ACCESS-CM2,42.13023376464844
48181,2058,ssp585,ACCESS-CM2,43.70073318481445
48183,2058,ssp585,ACCESS-CM2,43.12982177734375
48185,2058,ssp585,ACCESS-CM2,43.38391876220703
48187,2058,ssp585,ACCESS-CM2,42.99993896484375
48189,2058,ssp585,ACCESS-CM2,41.35905456542969
48191,2058,ssp585,ACCESS-CM2,43.089202880859375
48193,2058,ssp585,ACCESS-CM2,42.9296875
48195,2058,ssp585,ACCESS-CM2,42.18330383300781
48197,2058,ssp585,ACCESS-CM2,43.52384948730469
48199,2058,ssp585,ACCESS-CM2,42.00012969970703
48201,2058,ssp585,ACCESS-CM2,41.31114959716797
48203,2058,ssp585,ACCESS-CM2,43.34355926513672
48205,2058,ssp585,ACCESS-CM2,41.28527069091797
48207,2058,ssp585,ACCESS-CM2,43.03076171875
48209,2058,ssp585,ACCESS-CM2,42.509063720703125
48211,2058,ssp585,ACCESS-CM2,42.70271301269531
48213,2058,ssp585,ACCESS-CM2,43.2415771484375
48215,2058,ssp585,ACCESS-CM2,42.51382827758789
48217,2058,ssp585,ACCESS-CM2,43.891334533691406
48219,2058,ssp585,ACCESS-CM2,41.66883850097656
48221,2058,ssp585,ACCESS-CM2,43.36665344238281
48223,2058,ssp585,ACCESS-CM2,42.59608459472656
48225,2058,ssp585,ACCESS-CM2,43.54380416870117
48227,2058,ssp585,ACCESS-CM2,43.88359069824219
48229,2058,ssp585,ACCESS-CM2,43.183406829833984
48231,2058,ssp585,ACCESS-CM2,42.813720703125
48233,2058,ssp585,ACCESS-CM2,42.344329833984375
48235,2058,ssp585,ACCESS-CM2,43.01728820800781
48237,2058,ssp585,ACCESS-CM2,43.45629119873047
48239,2058,ssp585,ACCESS-CM2,41.71319580078125
48241,2058,ssp585,ACCESS-CM2,43.18560791015625
48243,2058,ssp585,ACCESS-CM2,43.347755432128906
48245,2058,ssp585,ACCESS-CM2,40.053199768066406
48247,2058,ssp585,ACCESS-CM2,43.308990478515625
48249,2058,ssp585,ACCESS-CM2,42.54119873046875
48251,2058,ssp585,ACCESS-CM2,43.509765625
48253,2058,ssp585,ACCESS-CM2,42.79328536987305
48255,2058,ssp585,ACCESS-CM2,42.61335754394531
48257,2058,ssp585,ACCESS-CM2,43.20375061035156
48259,2058,ssp585,ACCESS-CM2,41.81824493408203
48261,2058,ssp585,ACCESS-CM2,41.41896057128906
48263,2058,ssp585,ACCESS-CM2,43.241668701171875
48265,2058,ssp585,ACCESS-CM2,41.8067626953125
48267,2058,ssp585,ACCESS-CM2,41.9677848815918
48269,2058,ssp585,ACCESS-CM2,43.20579528808594
48271,2058,ssp585,ACCESS-CM2,44.18208694458008
48273,2058,ssp585,ACCESS-CM2,41.51190185546875
48275,2058,ssp585,ACCESS-CM2,43.28253173828125
48277,2058,ssp585,ACCESS-CM2,42.740325927734375
48279,2058,ssp585,ACCESS-CM2,41.35755157470703
48281,2058,ssp585,ACCESS-CM2,42.74543380737305
48283,2058,ssp585,ACCESS-CM2,44.146636962890625
48285,2058,ssp585,ACCESS-CM2,43.0446891784668
48287,2058,ssp585,ACCESS-CM2,43.709442138671875
48289,2058,ssp585,ACCESS-CM2,43.61913299560547
48291,2058,ssp585,ACCESS-CM2,41.79451370239258
48293,2058,ssp585,ACCESS-CM2,43.684356689453125
48295,2058,ssp585,ACCESS-CM2,42.704803466796875
48297,2058,ssp585,ACCESS-CM2,42.627685546875
48299,2058,ssp585,ACCESS-CM2,42.81849670410156
48301,2058,ssp585,ACCESS-CM2,44.6846809387207
48303,2058,ssp585,ACCESS-CM2,41.78562927246094
48305,2058,ssp585,ACCESS-CM2,42.40167999267578
48307,2058,ssp585,ACCESS-CM2,42.631065368652344
48309,2058,ssp585,ACCESS-CM2,43.85118865966797
48311,2058,ssp585,ACCESS-CM2,43.29068374633789
48313,2058,ssp585,ACCESS-CM2,43.62422180175781
48315,2058,ssp585,ACCESS-CM2,43.2557373046875
48317,2058,ssp585,ACCESS-CM2,44.21275329589844
48319,2058,ssp585,ACCESS-CM2,42.40144348144531
48321,2058,ssp585,ACCESS-CM2,40.125831604003906
48323,2058,ssp585,ACCESS-CM2,44.86943435668945
48325,2058,ssp585,ACCESS-CM2,43.74915313720703
48327,2058,ssp585,ACCESS-CM2,42.04864501953125
48329,2058,ssp585,ACCESS-CM2,44.57505798339844
48331,2058,ssp585,ACCESS-CM2,43.84673309326172
48333,2058,ssp585,ACCESS-CM2,42.52199172973633
48335,2058,ssp585,ACCESS-CM2,43.62469482421875
48337,2058,ssp585,ACCESS-CM2,43.85182571411133
48339,2058,ssp585,ACCESS-CM2,42.48164749145508
48341,2058,ssp585,ACCESS-CM2,41.817352294921875
48345,2058,ssp585,ACCESS-CM2,42.83256530761719
48347,2058,ssp585,ACCESS-CM2,43.49292755126953
48349,2058,ssp585,ACCESS-CM2,43.72388458251953
48351,2058,ssp585,ACCESS-CM2,43.07340621948242
48353,2058,ssp585,ACCESS-CM2,42.45592498779297
48355,2058,ssp585,ACCESS-CM2,41.29988479614258
48357,2058,ssp585,ACCESS-CM2,42.20214080810547
48359,2058,ssp585,ACCESS-CM2,41.753501892089844
48361,2058,ssp585,ACCESS-CM2,41.13739013671875
48363,2058,ssp585,ACCESS-CM2,43.295387268066406
48365,2058,ssp585,ACCESS-CM2,43.59425735473633
48367,2058,ssp585,ACCESS-CM2,43.30035400390625
48369,2058,ssp585,ACCESS-CM2,40.9539794921875
48371,2058,ssp585,ACCESS-CM2,44.62721633911133
48373,2058,ssp585,ACCESS-CM2,43.16417694091797
48375,2058,ssp585,ACCESS-CM2,41.78841018676758
48377,2058,ssp585,ACCESS-CM2,45.603004455566406
48379,2058,ssp585,ACCESS-CM2,42.639312744140625
48381,2058,ssp585,ACCESS-CM2,41.13795852661133
48383,2058,ssp585,ACCESS-CM2,43.69059753417969
48385,2058,ssp585,ACCESS-CM2,42.2275505065918
48387,2058,ssp585,ACCESS-CM2,42.93035888671875
48389,2058,ssp585,ACCESS-CM2,45.24067687988281
48391,2058,ssp585,ACCESS-CM2,40.81812286376953
48393,2058,ssp585,ACCESS-CM2,42.32903289794922
48395,2058,ssp585,ACCESS-CM2,43.89262771606445
48397,2058,ssp585,ACCESS-CM2,43.17669677734375
48399,2058,ssp585,ACCESS-CM2,42.89757537841797
48401,2058,ssp585,ACCESS-CM2,43.233726501464844
48403,2058,ssp585,ACCESS-CM2,43.612396240234375
48405,2058,ssp585,ACCESS-CM2,43.53401184082031
48407,2058,ssp585,ACCESS-CM2,42.801422119140625
48409,2058,ssp585,ACCESS-CM2,41.458953857421875
48411,2058,ssp585,ACCESS-CM2,42.74271774291992
48413,2058,ssp585,ACCESS-CM2,42.16563415527344
48415,2058,ssp585,ACCESS-CM2,43.119483947753906
48417,2058,ssp585,ACCESS-CM2,42.76228332519531
48419,2058,ssp585,ACCESS-CM2,43.73707580566406
48421,2058,ssp585,ACCESS-CM2,41.716861724853516
48423,2058,ssp585,ACCESS-CM2,42.837249755859375
48425,2058,ssp585,ACCESS-CM2,43.199920654296875
48427,2058,ssp585,ACCESS-CM2,43.83611297607422
48429,2058,ssp585,ACCESS-CM2,42.908355712890625
48431,2058,ssp585,ACCESS-CM2,43.25065612792969
48433,2058,ssp585,ACCESS-CM2,43.2557373046875
48435,2058,ssp585,ACCESS-CM2,42.169124603271484
48437,2058,ssp585,ACCESS-CM2,41.17017364501953
48439,2058,ssp585,ACCESS-CM2,43.76110076904297
48441,2058,ssp585,ACCESS-CM2,42.15553283691406
48443,2058,ssp585,ACCESS-CM2,45.02289581298828
48445,2058,ssp585,ACCESS-CM2,42.51044464111328
48447,2058,ssp585,ACCESS-CM2,43.05909729003906
48449,2058,ssp585,ACCESS-CM2,43.072364807128906
48451,2058,ssp585,ACCESS-CM2,42.71158218383789
48453,2058,ssp585,ACCESS-CM2,43.0963134765625
48455,2058,ssp585,ACCESS-CM2,43.36075973510742
48457,2058,ssp585,ACCESS-CM2,43.080352783203125
48459,2058,ssp585,ACCESS-CM2,42.854576110839844
48461,2058,ssp585,ACCESS-CM2,44.242549896240234
48463,2058,ssp585,ACCESS-CM2,43.94023513793945
48465,2058,ssp585,ACCESS-CM2,43.82658004760742
48467,2058,ssp585,ACCESS-CM2,42.85736083984375
48469,2058,ssp585,ACCESS-CM2,41.580322265625
48471,2058,ssp585,ACCESS-CM2,43.21726608276367
48473,2058,ssp585,ACCESS-CM2,42.7650260925293
48475,2058,ssp585,ACCESS-CM2,45.10149383544922
48477,2058,ssp585,ACCESS-CM2,43.639678955078125
48479,2058,ssp585,ACCESS-CM2,44.051307678222656
48481,2058,ssp585,ACCESS-CM2,41.96644592285156
48483,2058,ssp585,ACCESS-CM2,42.66943359375
48485,2058,ssp585,ACCESS-CM2,44.19013214111328
48487,2058,ssp585,ACCESS-CM2,43.85704803466797
48489,2058,ssp585,ACCESS-CM2,41.20257568359375
48491,2058,ssp585,ACCESS-CM2,43.24058151245117
48493,2058,ssp585,ACCESS-CM2,43.02411651611328
48495,2058,ssp585,ACCESS-CM2,44.47554016113281
48497,2058,ssp585,ACCESS-CM2,43.705047607421875
48499,2058,ssp585,ACCESS-CM2,42.6748046875
48501,2058,ssp585,ACCESS-CM2,42.195457458496094
48503,2058,ssp585,ACCESS-CM2,43.3544921875
48505,2058,ssp585,ACCESS-CM2,43.95469665527344
48507,2058,ssp585,ACCESS-CM2,44.72767639160156
06001,2059,ssp585,ACCESS-CM2,32.5533447265625
06003,2059,ssp585,ACCESS-CM2,35.11781692504883
06005,2059,ssp585,ACCESS-CM2,40.7087287902832
06007,2059,ssp585,ACCESS-CM2,43.77390670776367
06009,2059,ssp585,ACCESS-CM2,42.603050231933594
06011,2059,ssp585,ACCESS-CM2,41.18444061279297
06013,2059,ssp585,ACCESS-CM2,34.3692741394043
06015,2059,ssp585,ACCESS-CM2,30.99980926513672
06017,2059,ssp585,ACCESS-CM2,40.58041763305664
06019,2059,ssp585,ACCESS-CM2,38.20443344116211
06021,2059,ssp585,ACCESS-CM2,40.41185760498047
06023,2059,ssp585,ACCESS-CM2,29.364233016967773
06025,2059,ssp585,ACCESS-CM2,49.542877197265625
06027,2059,ssp585,ACCESS-CM2,43.49112319946289
06029,2059,ssp585,ACCESS-CM2,39.272735595703125
06031,2059,ssp585,ACCESS-CM2,41.08513259887695
06033,2059,ssp585,ACCESS-CM2,36.3863410949707
06035,2059,ssp585,ACCESS-CM2,40.46477508544922
06037,2059,ssp585,ACCESS-CM2,34.912296295166016
06039,2059,ssp585,ACCESS-CM2,40.46121597290039
06041,2059,ssp585,ACCESS-CM2,32.37689208984375
06043,2059,ssp585,ACCESS-CM2,41.53105163574219
06045,2059,ssp585,ACCESS-CM2,33.74858093261719
06047,2059,ssp585,ACCESS-CM2,40.53788757324219
06049,2059,ssp585,ACCESS-CM2,41.00258255004883
06051,2059,ssp585,ACCESS-CM2,35.75056076049805
06053,2059,ssp585,ACCESS-CM2,31.370376586914062
06055,2059,ssp585,ACCESS-CM2,35.71143341064453
06057,2059,ssp585,ACCESS-CM2,40.32064437866211
06059,2059,ssp585,ACCESS-CM2,36.52544403076172
06061,2059,ssp585,ACCESS-CM2,41.19743728637695
06063,2059,ssp585,ACCESS-CM2,39.52819061279297
06065,2059,ssp585,ACCESS-CM2,44.30535125732422
06067,2059,ssp585,ACCESS-CM2,42.86250686645508
06069,2059,ssp585,ACCESS-CM2,34.03358840942383
06071,2059,ssp585,ACCESS-CM2,44.885555267333984
06073,2059,ssp585,ACCESS-CM2,38.44065856933594
06075,2059,ssp585,ACCESS-CM2,31.6785888671875
06077,2059,ssp585,ACCESS-CM2,41.08656692504883
06079,2059,ssp585,ACCESS-CM2,33.10757827758789
06081,2059,ssp585,ACCESS-CM2,29.888946533203125
06083,2059,ssp585,ACCESS-CM2,30.802366256713867
06085,2059,ssp585,ACCESS-CM2,31.83538246154785
06087,2059,ssp585,ACCESS-CM2,30.17620849609375
06089,2059,ssp585,ACCESS-CM2,42.82039260864258
06091,2059,ssp585,ACCESS-CM2,38.972869873046875
06093,2059,ssp585,ACCESS-CM2,38.12092208862305
06095,2059,ssp585,ACCESS-CM2,36.26637268066406
06097,2059,ssp585,ACCESS-CM2,33.95185852050781
06099,2059,ssp585,ACCESS-CM2,40.836849212646484
06101,2059,ssp585,ACCESS-CM2,43.4990348815918
06103,2059,ssp585,ACCESS-CM2,42.13661575317383
06105,2059,ssp585,ACCESS-CM2,35.08530044555664
06107,2059,ssp585,ACCESS-CM2,38.493804931640625
06109,2059,ssp585,ACCESS-CM2,37.479434967041016
06111,2059,ssp585,ACCESS-CM2,32.12785339355469
06113,2059,ssp585,ACCESS-CM2,40.37976837158203
06115,2059,ssp585,ACCESS-CM2,45.113006591796875
48001,2059,ssp585,ACCESS-CM2,43.93475341796875
48003,2059,ssp585,ACCESS-CM2,43.95243453979492
48005,2059,ssp585,ACCESS-CM2,42.98400115966797
48007,2059,ssp585,ACCESS-CM2,39.947174072265625
48009,2059,ssp585,ACCESS-CM2,43.37806701660156
48011,2059,ssp585,ACCESS-CM2,38.81074142456055
48013,2059,ssp585,ACCESS-CM2,43.7365837097168
48015,2059,ssp585,ACCESS-CM2,43.04205322265625
48017,2059,ssp585,ACCESS-CM2,40.83088684082031
48019,2059,ssp585,ACCESS-CM2,42.03499221801758
48021,2059,ssp585,ACCESS-CM2,43.971710205078125
48023,2059,ssp585,ACCESS-CM2,42.49699401855469
48025,2059,ssp585,ACCESS-CM2,41.541595458984375
48027,2059,ssp585,ACCESS-CM2,43.90147399902344
48029,2059,ssp585,ACCESS-CM2,43.44550323486328
48031,2059,ssp585,ACCESS-CM2,42.57841491699219
48033,2059,ssp585,ACCESS-CM2,43.00773620605469
48035,2059,ssp585,ACCESS-CM2,43.487770080566406
48037,2059,ssp585,ACCESS-CM2,42.528411865234375
48039,2059,ssp585,ACCESS-CM2,38.79826736450195
48041,2059,ssp585,ACCESS-CM2,44.783905029296875
48043,2059,ssp585,ACCESS-CM2,45.907470703125
48045,2059,ssp585,ACCESS-CM2,39.37934112548828
48047,2059,ssp585,ACCESS-CM2,43.00335693359375
48049,2059,ssp585,ACCESS-CM2,42.501617431640625
48051,2059,ssp585,ACCESS-CM2,44.832366943359375
48053,2059,ssp585,ACCESS-CM2,42.950172424316406
48055,2059,ssp585,ACCESS-CM2,43.81260681152344
48057,2059,ssp585,ACCESS-CM2,39.99599075317383
48059,2059,ssp585,ACCESS-CM2,41.79391860961914
48061,2059,ssp585,ACCESS-CM2,40.651283264160156
48065,2059,ssp585,ACCESS-CM2,38.490386962890625
48067,2059,ssp585,ACCESS-CM2,42.701446533203125
48069,2059,ssp585,ACCESS-CM2,39.611167907714844
48071,2059,ssp585,ACCESS-CM2,39.04616165161133
48073,2059,ssp585,ACCESS-CM2,43.52587890625
48075,2059,ssp585,ACCESS-CM2,40.612998962402344
48077,2059,ssp585,ACCESS-CM2,43.53813552856445
48079,2059,ssp585,ACCESS-CM2,41.38725280761719
48081,2059,ssp585,ACCESS-CM2,42.964111328125
48083,2059,ssp585,ACCESS-CM2,42.093963623046875
48085,2059,ssp585,ACCESS-CM2,42.5510368347168
48087,2059,ssp585,ACCESS-CM2,40.067909240722656
48089,2059,ssp585,ACCESS-CM2,43.586639404296875
48091,2059,ssp585,ACCESS-CM2,43.02503967285156
48093,2059,ssp585,ACCESS-CM2,42.86159133911133
48095,2059,ssp585,ACCESS-CM2,42.194007873535156
48097,2059,ssp585,ACCESS-CM2,42.5322265625
48099,2059,ssp585,ACCESS-CM2,43.59649658203125
48101,2059,ssp585,ACCESS-CM2,40.71025085449219
48103,2059,ssp585,ACCESS-CM2,44.42973709106445
48105,2059,ssp585,ACCESS-CM2,43.22978210449219
48107,2059,ssp585,ACCESS-CM2,40.923797607421875
48109,2059,ssp585,ACCESS-CM2,44.50522232055664
48111,2059,ssp585,ACCESS-CM2,38.020477294921875
48113,2059,ssp585,ACCESS-CM2,43.08580780029297
48115,2059,ssp585,ACCESS-CM2,43.34649658203125
48117,2059,ssp585,ACCESS-CM2,38.92928695678711
48119,2059,ssp585,ACCESS-CM2,42.63594055175781
48121,2059,ssp585,ACCESS-CM2,42.88309097290039
48123,2059,ssp585,ACCESS-CM2,42.43867111206055
48125,2059,ssp585,ACCESS-CM2,40.9521484375
48127,2059,ssp585,ACCESS-CM2,45.155784606933594
48129,2059,ssp585,ACCESS-CM2,39.35283660888672
48131,2059,ssp585,ACCESS-CM2,43.05879211425781
48133,2059,ssp585,ACCESS-CM2,42.5042724609375
48135,2059,ssp585,ACCESS-CM2,44.335205078125
48137,2059,ssp585,ACCESS-CM2,42.600399017333984
48139,2059,ssp585,ACCESS-CM2,43.44771194458008
48141,2059,ssp585,ACCESS-CM2,44.697113037109375
48143,2059,ssp585,ACCESS-CM2,42.889015197753906
48145,2059,ssp585,ACCESS-CM2,44.44096755981445
48147,2059,ssp585,ACCESS-CM2,42.22447967529297
48149,2059,ssp585,ACCESS-CM2,43.99705505371094
48151,2059,ssp585,ACCESS-CM2,41.688453674316406
48153,2059,ssp585,ACCESS-CM2,39.94721984863281
48155,2059,ssp585,ACCESS-CM2,41.6273193359375
48157,2059,ssp585,ACCESS-CM2,40.8792724609375
48161,2059,ssp585,ACCESS-CM2,44.22779846191406
48163,2059,ssp585,ACCESS-CM2,43.90998458862305
48165,2059,ssp585,ACCESS-CM2,43.45659255981445
48167,2059,ssp585,ACCESS-CM2,39.156158447265625
48169,2059,ssp585,ACCESS-CM2,42.38947296142578
48171,2059,ssp585,ACCESS-CM2,41.5745735168457
48173,2059,ssp585,ACCESS-CM2,43.24684143066406
48175,2059,ssp585,ACCESS-CM2,41.426788330078125
48177,2059,ssp585,ACCESS-CM2,43.64882278442383
48179,2059,ssp585,ACCESS-CM2,39.12162780761719
48181,2059,ssp585,ACCESS-CM2,42.41672897338867
48183,2059,ssp585,ACCESS-CM2,43.251800537109375
48185,2059,ssp585,ACCESS-CM2,43.99559783935547
48187,2059,ssp585,ACCESS-CM2,43.74334716796875
48189,2059,ssp585,ACCESS-CM2,40.273651123046875
48191,2059,ssp585,ACCESS-CM2,40.17926025390625
48193,2059,ssp585,ACCESS-CM2,42.992408752441406
48195,2059,ssp585,ACCESS-CM2,39.11543273925781
48197,2059,ssp585,ACCESS-CM2,41.538848876953125
48199,2059,ssp585,ACCESS-CM2,40.53340148925781
48201,2059,ssp585,ACCESS-CM2,40.70464324951172
48203,2059,ssp585,ACCESS-CM2,43.004302978515625
48205,2059,ssp585,ACCESS-CM2,38.358863830566406
48207,2059,ssp585,ACCESS-CM2,41.942604064941406
48209,2059,ssp585,ACCESS-CM2,43.07566833496094
48211,2059,ssp585,ACCESS-CM2,39.5634765625
48213,2059,ssp585,ACCESS-CM2,43.57466125488281
48215,2059,ssp585,ACCESS-CM2,42.80771255493164
48217,2059,ssp585,ACCESS-CM2,43.714111328125
48219,2059,ssp585,ACCESS-CM2,41.368499755859375
48221,2059,ssp585,ACCESS-CM2,43.31480407714844
48223,2059,ssp585,ACCESS-CM2,42.704010009765625
48225,2059,ssp585,ACCESS-CM2,43.790443420410156
48227,2059,ssp585,ACCESS-CM2,43.149696350097656
48229,2059,ssp585,ACCESS-CM2,44.694557189941406
48231,2059,ssp585,ACCESS-CM2,42.64253234863281
48233,2059,ssp585,ACCESS-CM2,39.093658447265625
48235,2059,ssp585,ACCESS-CM2,42.70252990722656
48237,2059,ssp585,ACCESS-CM2,45.19757080078125
48239,2059,ssp585,ACCESS-CM2,41.101318359375
48241,2059,ssp585,ACCESS-CM2,41.68878173828125
48243,2059,ssp585,ACCESS-CM2,44.34095764160156
48245,2059,ssp585,ACCESS-CM2,38.64072799682617
48247,2059,ssp585,ACCESS-CM2,43.034339904785156
48249,2059,ssp585,ACCESS-CM2,42.53460693359375
48251,2059,ssp585,ACCESS-CM2,43.137939453125
48253,2059,ssp585,ACCESS-CM2,41.78788375854492
48255,2059,ssp585,ACCESS-CM2,42.90321350097656
48257,2059,ssp585,ACCESS-CM2,43.38060760498047
48259,2059,ssp585,ACCESS-CM2,41.90918731689453
48261,2059,ssp585,ACCESS-CM2,41.37193298339844
48263,2059,ssp585,ACCESS-CM2,42.01781463623047
48265,2059,ssp585,ACCESS-CM2,41.453956604003906
48267,2059,ssp585,ACCESS-CM2,41.8251953125
48269,2059,ssp585,ACCESS-CM2,40.94465637207031
48271,2059,ssp585,ACCESS-CM2,44.6334342956543
48273,2059,ssp585,ACCESS-CM2,41.227142333984375
48275,2059,ssp585,ACCESS-CM2,41.92085266113281
48277,2059,ssp585,ACCESS-CM2,42.20316696166992
48279,2059,ssp585,ACCESS-CM2,40.63695526123047
48281,2059,ssp585,ACCESS-CM2,42.88051223754883
48283,2059,ssp585,ACCESS-CM2,44.12321472167969
48285,2059,ssp585,ACCESS-CM2,43.25850296020508
48287,2059,ssp585,ACCESS-CM2,44.3615608215332
48289,2059,ssp585,ACCESS-CM2,44.261749267578125
48291,2059,ssp585,ACCESS-CM2,40.6811637878418
48293,2059,ssp585,ACCESS-CM2,44.359527587890625
48295,2059,ssp585,ACCESS-CM2,39.381378173828125
48297,2059,ssp585,ACCESS-CM2,42.65171432495117
48299,2059,ssp585,ACCESS-CM2,42.62560272216797
48301,2059,ssp585,ACCESS-CM2,45.19541549682617
48303,2059,ssp585,ACCESS-CM2,41.19978332519531
48305,2059,ssp585,ACCESS-CM2,42.195274353027344
48307,2059,ssp585,ACCESS-CM2,42.125099182128906
